code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	origins	origins_tags	labels	labels_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	ingredients_text	traces	traces_tags	serving_size	no_nutriments	additives_n	additives	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	main_category	image_url	image_small_url	energy_100g	proteins_100g	carbohydrates_100g	sugars_100g	starch_100g	polyols_100g	fat_100g	saturated-fat_100g	monoinsaturated-fat_100g	polyinsaturated-fat_100g	omega-3-fat_100g	omega-6-fat_100g	trans-fat_100g	cholesterol_100g	fiber_100g	sodium_100g	alcohol_100g	vitamin-a_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	carbon-footprint_100g																																																																	
3245412567223	http://fr.openfoodfacts.org/produit/3245412567223	hommedanslalune	1354652303	1354656440	Ultra moelleux  céréales Carrefour	Pain de mie aux céréales tranché	550 g ( 14 tranches )	Plastique	plastique	Carrefour	carrefour	Pain de mie	Pain	pains	pains-de-mie	France	france			EMB 63322A	EMB 58079A	emb-63322a	emb-58079a		saint-beauzire-puy-de-dome-france	clamecy-nievre-france	Villecresnes	Carrefour market	Céréales 56 % (farine de blé	 farine de seigle	 farine de blé dur	 farine d'orge	 flocons d'orge	 farine de sarrasin	 farine d'avoine	 farine de riz)	 eau	 graines 4 % (tournesol	 lin brun)	 sucre	 huile de colza	 gluten de blé	 levure	 son de blé	 dextrose de blé ou maïs	 sel	 levain de seigle déshydraté	 émulsifiant : mono et diglycérides d'acides gras (colza	 tournesol)	conservateur : propionate de de calcium	 agent de traitement de la farine : acide ascorbique.	Lait	Oeufs	Soja	Graines de sésame	Fruits à coque	lait	oeufs	soja	graines-de-sesame	fruits-a-coque	79 g soit 2 tranches		2		e471	e300	0			1		e471-mono-et-diglycerides-d-acides-gras-alimentaires	Pains de mie	http://fr.openfoodfacts.org/images/products/324/541/256/7223/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/324/541/256/7223/front.3.200.jpg	1172	9	45	5			6	0.6	0.6	2.7			0		4	0.49																																																												
3036812010453	http://fr.openfoodfacts.org/produit/3036812010453	elia	1350990784	1351076498	Velouté Légumes	Soupe déshydratée	80 cl	Boîte	Carton	Sachet	boite	carton	sachet	Royco	royco	Soupe déshydratée	plats-prepares	soupes	soupes-deshydratees									Nantes	France		Légumes 39 % (pomme de terre	 carotte	 petit pois	 oignon	 tomate	 poireau	 chou)	 amidon modifié de pomme de terre	 sel	 matière grasse végétale	 extraits naturels (oignon	 céleri	 poivre)	 exhausteur de goût (chlorure de potassium	 glutamate	 guanylate et inosinate de sodium)	 sirop de glucose	 amidon de maïs	 curcuma	 ail	 arômes	 protéines de lait	 émulsifiant (E471)	 persil	 ciboulette	 antioxygène (E320)	 farine de blé.  			200 ml		3		e508	e471	e320	0			2		huile-vegetale	e471-mono-et-diglycerides-d-acides-gras-alimentaires	Soupes déshydratées	http://fr.openfoodfacts.org/images/products/303/681/201/0453/front.6.400.jpg	http://fr.openfoodfacts.org/images/products/303/681/201/0453/front.6.200.jpg	95	0.4	4.1	0.2			0.5	0.3							0.3	0.29																																																												
3036812010439	http://fr.openfoodfacts.org/produit/3036812010439	elia	1350990953	1351077002	Velouté Poireaux Pommes de Terre	Soupe déshydratée	80 cl	Boîte	Carton	Sachet	boite	carton	sachet	Royco	royco	Soupe déshydratée	plats-prepares	soupes	soupes-deshydratees									Nantes	France		Légumes (pomme de terre 31	7 %	 petit pois	 poireau 5	8 %	 oignon	 carotte	 épinard)	 amidon modifié de pomme de terre	 sel	 matière grasse végétale	 arômes	 exhausteurs de goût (glutamate	 guanylate et inosinate de sodium)	 sirop de glucose	 ail	 protéines de lait et lactose	 acidifiant (acide citrique)	 ciboulette	 émulsifiant (E471)	 extrait de malt d'orge	 céleri	 farine de blé	 antioxygène (E320).			200 ml		3		e330	e471	e320	0			2		huile-vegetale	e471-mono-et-diglycerides-d-acides-gras-alimentaires	Soupes déshydratées	http://fr.openfoodfacts.org/images/products/303/681/201/0439/front.7.400.jpg	http://fr.openfoodfacts.org/images/products/303/681/201/0439/front.7.200.jpg	102	0.7	4	0.3			0.6	0.3							0.4	0.35																																																															
3263851131218	http://fr.openfoodfacts.org/produit/3263851131218	manu1400	1349389163	1349390078	Velouté d'Asperges	Soupe instantanée aux asperges	68g	carton	sachets	carton	sachets	Leader Price	leader-price	Soupe deshydratée	plats-prepares	soupes	soupes-deshydratees	Union Européenne	union-europeenne									sirop de glucose de maïs	 amidon de maïs et de pomme de terre	 huile de palme	 sel	 croûtons 9.2% (farine de blé	 huile de palme	 sel	 extrait de levure)	 graisse de palme partiellement hydrogénée	 exhausteur de goût : E621	 asperge 2.2%	 protéines de lait	 sucre	 extrait de levure	 arômes (oeuf)	 épaississants : E101i et E160aii	 oignons en poudre	 antioxygène : E330	soja	soja	100 ml de produit désydraté		4		e621	e101	e160a	e330	1		huile-de-palme	1		e160a-beta-carotene	Soupes déshydratées			1840	4.6	50.1				24.6																																																																																	
3564700383858	http://fr.openfoodfacts.org/produit/3564700383858	migmoug	1337533521	1360599476	Velouté de Potiron	Soupe de potiron	2x30cl	Brique	Briquette	Paquet carton	Lot de 2 briques	brique	briquette	paquet-carton	lot-de-2-briques	Marque Repère	Régal Soupe	marque-repere	regal-soupe	Veloutés de potiron	plats-prepares	soupes	veloutes	veloutes-de-potiron			sans conservateur	sans-conservateur							Eau	 potiron 17%	 carotte	 crème 4	7%	 purée de tomate	 oignon 1	3%	 amidon transformé de maïs	 sel	 sucre	 sirop de glucose déshydraté	 extrait de levure	 arôme naturel	 antioxygène : acide ascorbique	 provitamine A (bêta-carotène).			30cl		1		e300	0			1		e160a-beta-carotene	Veloutés	http://fr.openfoodfacts.org/images/products/356/470/038/3858/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/356/470/038/3858/front.3.200.jpg	120	0.5	4	3.5			1	1							1	0.28		0.00018																																																																				
8718114825311	http://fr.openfoodfacts.org/produit/8718114825311	sevan	1337460218	1344775961	Velouté de cresson	Soupe déshydratée	53g	Sachet	sachet	Knorr	knorr	Soupe	velouté	Soupe déshydratée	plats-prepares	soupes	veloutes	soupes-deshydratees			sans colorant artificiel	sans exhausteur de goût	sans conservateur	sans-conservateur	sans-exhausteur-de-gout	sans-colorant-artificiel							légumes : 33% (pomme de terre	 cresson : 2	3%	 oignon)	fécule de pomme de terre	 sel	 matière grasse végétale	 extrait de levure	 lactose	 protéines de lait	 sucre	 épices et aromate (persil	 curcuma	 noix de muscade)	 arômes.	blé	céleri	œuf	ble	celeri	oeuf	250ml		0			0			1		huile-vegetale	Veloutés	http://fr.openfoodfacts.org/images/products/871/811/482/5311/front.6.400.jpg	http://fr.openfoodfacts.org/images/products/871/811/482/5311/front.6.200.jpg	1548	7	55	5			13	8							4.5	5																																																																					
3036810350087	http://fr.openfoodfacts.org/produit/3036810350087	olive	1332755114	1344281073	Velouté de légumes Liebig PurSoup'	Soupe de légumes	60 cl	brique	carton	brique	carton	Liebig	liebig	soupe	velouté	plats-prepares	soupes	veloutes			sans colorant	sans conservateur	sans-conservateur	sans-colorant	E277 20:26 P5	e277-20-26-p5					eau	 légumes (jus de tomates à  base de concentré	 carotte	 pomme de terre	 oignon	 poireau	 potiron	 céleri	 petit pois)	 lait écrémé reconstitué	 amidon transformé de maïs	 matière grasse végétale	 sucre	 beurre de cuisine	 sel	 arôme	 vitamine A (béta-carotène).					0			0			2		huile-vegetale	e160a-beta-carotene	Veloutés	http://fr.openfoodfacts.org/images/products/303/681/035/0087/front.5.400.jpg	http://fr.openfoodfacts.org/images/products/303/681/035/0087/front.5.200.jpg	176	0.7	5.3	2.4			2	1.1							1	0.31		0.00012																																																																						
3256220514606	http://fr.openfoodfacts.org/produit/3256220514606	grdscarabe	1353763432	1360599450	Velouté de potiron à la crème fraîche	Velouté de potiron à la crème fraîche	 enrichi en vitamine A	60cl (2x30cl)	carton recyclable	carton-recyclable	U	u	Veloutés de potiron	plats-prepares	soupes	veloutes	veloutes-de-potiron			FSC	fsc							Légumes 50.7% (potiron 41.6%	 pommes de terre	 carottes	 eau)	 crème fraîche 3%	 sucre	 amidon transformé de maïs	 beurre	 sel	 béta-carotène			une brique 30cl		0			0			1		e160a-beta-carotene	Veloutés	http://fr.openfoodfacts.org/images/products/325/622/051/4606/front.7.400.jpg	http://fr.openfoodfacts.org/images/products/325/622/051/4606/front.7.200.jpg	184	0.6	6.3	4			1.9	1.3							0.8	0.31		0.00018																																																																																	
3560070326822	http://fr.openfoodfacts.org/produit/3560070326822	malikele	1338924418	1344280952	Velouté de tomates au basilic	Potage de tomates au basilic	1l	Tetrapack	tetrapack	Carrefour	carrefour	Soupe	velouté	plats-prepares	soupes	veloutes	Belgique	belgique									Purée de tomate reconstituée 54%	 eau	 sirop de glucose et fructose (issu de blé)	 amidon de riz	 amidon modifié de maïs	 huile d'olive vierge extra	 sel	 flocons de pommes de terre (dont émulsifiant: mono et diglycérides d'acides gras)	 basilic 0	5%	 sucre	 oignons rissolés(dont huile de palme)	 ail	 arôme naturel			250ml		1		e471	0			1		e471-mono-et-diglycerides-d-acides-gras-alimentaires	Veloutés	http://fr.openfoodfacts.org/images/products/356/007/032/6822/front.8.400.jpg	http://fr.openfoodfacts.org/images/products/356/007/032/6822/front.8.200.jpg	464		10.3	10.3			2.3	0.6							1.8	1.8																																																																																
8718114822945	http://fr.openfoodfacts.org/produit/8718114822945	benjaminzanatta	1364072398	1364074566	Velouté en duo d'asperges blanches et vertes et noix de macadamia grillées	Soupe déshydratée	82g			Knorr	knorr	Soupe déshydratée	plats-prepares	soupes	soupes-deshydratees					L23620V776	l23620v776					farine de blé	 matière grasse végétale	 légumes (asperges blanches : 8.6%	 maïs doux	 asperges vertes : 1.1%)	 sel	 farine de riz	 noix de macadamia grillées : 4.5%	 lactose	 maltodextrine	 protéines de lait	 extrait de levure	 fécule de pommes de terre	 sucre	 jus de citron	 fructose	 épice et aromate (ciboulette	 poivre)	 arôme.	céléri	oeuf	celeri	oeuf	une assiette de 250ml		0			0			1		huile-vegetale	Soupes déshydratées	http://fr.openfoodfacts.org/images/products/871/811/482/2945/front.6.400.jpg	http://fr.openfoodfacts.org/images/products/871/811/482/2945/front.6.200.jpg	218	1	4.4	1			3.6	2							0.6	0.352																																																																										
3222472465768	http://fr.openfoodfacts.org/produit/3222472465768	mauderre	1341160495	1344281290	Velouté légumes	Velouté de légumes	1l	brique	brique	casino	casino	soupe	velouté	plats-prepares	soupes	veloutes			sans colorant	sans conservateur	sans-conservateur	sans-colorant	EMB 29209D	emb-29209d		plouvien-finistere-france	Toulouse	France	Casino	eau	 légumes 35% (pommes de terres 9	7%	 potiron 6	1%	 carottes 6	1%	 oignons 6	1%	 purée de tomates reconstituée 4	7%	 poireaux 1	8%	 petits pois	 céleri-rave)	 lait écrémé reconstitué	 amidon de riz	 matière grasse végétale	 arôme naturel (dont blé et céleri)	 sucre	 sel			250ml		0			0			1		huile-vegetale	Veloutés	http://fr.openfoodfacts.org/images/products/322/247/246/5768/front.6.400.jpg	http://fr.openfoodfacts.org/images/products/322/247/246/5768/front.6.200.jpg	160	0.8	6.3	1.6			0.9	0.4							0.7	0.3																																																																						
3336970909034	http://fr.openfoodfacts.org/produit/3336970909034	titemel	1340566130	1342642807	Vico Croustillants Epicé	Produit à base de riz soufflé épicé	125g	Sous vide	Plastique	sous-vide	plastique	Vico	vico	Biscuits apéritifs	biscuits-aperitifs	Belgique	belgique	sans colorant artificiel	sans-colorant-artificiel					Paris	Monoprix	Riz 52%	 huile végétale	 sucre	 sauce soja (eau	 soja	 blé	 sel)	 poudre de paprika 0	4%	 extrait de levure	 amidon de pomme de terre	 amidon modifié de maïs	 antioxydant : extrait de romarin	 polyphénols de thé	 émulsifiants : lécithine de soja et E471	 colorant : oléorésine de paprika	 acidifiant : acide citrique. Contient : gluten	 soja. Traces d'arachides et de fruits à coque	Arachide	Fruits à coque	Gluten	Soja	Arachides	arachide	fruits-a-coque	gluten	soja	arachides	30 g		4		e392	e322	e471	e330	0			2		huile-vegetale	e471-mono-et-diglycerides-d-acides-gras-alimentaires	Biscuits-aperitifs	http://fr.openfoodfacts.org/images/products/333/697/090/9034/front.6.400.jpg	http://fr.openfoodfacts.org/images/products/333/697/090/9034/front.6.200.jpg	2255	6	57.4	12.8			31.7	14.8							0.2	0.55																																																																	
3336971009030	http://fr.openfoodfacts.org/produit/3336971009030	titemel	1340566954	1341687115	Vico Croustillants Wasabi	Produit à base de riz soufflé au wasabi	125g	Sous vide	Plastique	sous-vide	plastique	Vico	vico	Biscuits apéritifs	produit au wasabi	biscuits-aperitifs	produit-au-wasabi									Paris	Monoprix	Riz 49%	 huile végétale	 sucre	 sauce soja (eau	 soja	 blé	 sel)	 maltodextrine de maïs	 poudre de wasabi 0	3% (wasabi	 amidon modifié au maïs	 maltodextrine)	 extrait de levure	 amidon de pomme de terre	 amidon modifié de maïs	 antioxydant : extrait de romarin	 polyphénols de thé	 acidifiant : acide citrique	 colorants : curcumine et complexes cuivre-chlorophylles	 émulsifiant : lécithine de soja. Contient : gluten	 soja	 moutarde. Traces d'arachides et de fruits à coque. 	Gluten	Soja	Moutarde	Arachide	Fruits à coque	gluten	soja	moutarde	arachide	fruits-a-coque			4		e392	e330	e100	e322	0			1		huile-vegetale	Biscuits-aperitifs	http://fr.openfoodfacts.org/images/products/333/697/100/9030/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/333/697/100/9030/front.3.200.jpg	2343	4.5	60	13			33	15							0.5	0.64																																																												
3017760002905	http://fr.openfoodfacts.org/produit/3017760002905	minouche	1335273219	1358671247	Véritable petit écolier tendre coeur	 6 biscuits	Biscuit napé de chocolat fouré au lait	120 g	Carton	Plastique	Sachets individuels	carton	plastique	sachets-individuels	LU	Petit écolier	Kraft Foods	lu	petit-ecolier	kraft-foods	Biscuit chocolat	biscuits	biscuits-au-chocolat											Chocolat au lait 37.5 % (sucre	 beurre et pâte de cacao	 lait écrémé en poudre	 sirop de glucose	 beurre pâtissier	 émulsifiant : lécithine de soja	 arôme vanille) - Farine de blé - Sucre - Matière grasse végétale non hydrogénée et  hydrogénée - Lait entier en poudre 6.2 % (équivalent lait 50 %) - Lactose et protéines de lait - Amidon de maïs -   Poudre à lever : carbonate acide d'ammonium	 carbonate acide de sodium	 diphosphate disodique - Sel - émulsifiant : lécithine de soja - Correcteur d'acidité : acide citrique.	soja	lait	oeuf	fruits à coque	sesame	blé	gluten	soja	lait	oeuf	fruits-a-coque	sesame	ble	gluten	1 biscuit 20 g		5		e322	e503	e500	e450	e330	0			1		huile-vegetale	Biscuits au chocolat	http://fr.openfoodfacts.org/images/products/301/776/000/2905/front.21.400.jpg	http://fr.openfoodfacts.org/images/products/301/776/000/2905/front.21.200.jpg	2155	6.2	63	43			26	16							1.9	0.16																																																														
3438351358216	http://fr.openfoodfacts.org/produit/3438351358216	emyrky	1338844075	1338925193	Véritables Gaufres Flamandes	Gaufres	150 g	Barquette plastique	film plastique	barquette-plastique	film-plastique	La Dunkerquoise	la-dunkerquoise	Gaufres	gaufres	France	france									Farine de blé	 cassonade	 beurre 22% (colorant : beta carotène)	 oeuf	 sel	 rhum 3%.	Gluten	gluten			0			0			1		e160a-beta-carotene	Gaufres	http://fr.openfoodfacts.org/images/products/343/835/135/8216/front.4.400.jpg	http://fr.openfoodfacts.org/images/products/343/835/135/8216/front.4.200.jpg																																																																																																									
7300400126434	http://fr.openfoodfacts.org/produit/7300400126434	malikele	1338888284	1352054512	Wasa sesam	Pain sec aux graines de sésames	200g	Papier	papier	Wasa	wasa	Pain-croustillant	Pain	pains	pains-croustillants	Allemagne	allemagne									Farine de blé (65%)	farine complète de blé 22%	 graines de sésame (10%)	 levure	 graisse végétale	 sucre	 sel    	Lait	lait	une tranche 13	9g		0			0			1		huile-vegetale	Pains	http://fr.openfoodfacts.org/images/products/730/040/012/6434/front.6.400.jpg	http://fr.openfoodfacts.org/images/products/730/040/012/6434/front.6.200.jpg	1720	13	63	2			10	2.5							7	0.5																																																																																							
3760049795059	http://fr.openfoodfacts.org/produit/3760049795059	dentdelion	1345303573	1345303878	Weight Watchers Pain de Mie Complet sans Croûte	Pain de Mie Complet sans Croûte	330 g	Plastique	plastique	Weight Watchers	weight-watchers	Pain de Mie	pains	pains-de-mie					EMB 852233B	emb-852233b		sainte-hermine-vendee-france			Eau	 Farine complète de blé	 farine de blé	 fibres de blé	 levure	 sel	 farine de fèves	 vinaigre	 émulsifiants: E471-E481	 conservateur: propjonate de calcium	 fibres de psyllium	 épaississant: E412	 agent de traitement de la farine: acide ascorbique.					4		e471	e481	e412	e300	0			2		e471-mono-et-diglycerides-d-acides-gras-alimentaires	e481-stearoyl-2-lactylate-de-sodium	Pains de mie			183	7.5	33.1	1.6			0.7	0.2							7	0.38																																																																															
